node,page_rank,betweenness,closeness,indegree,outdegree
media/webrtc/trunk/testing/gtest/src/gtest-internal-inl,4.057,2126.024,1.884,17,21
intl/icu/source/common/normalizer2impl,2.177,62957.611,1.884,16,34
media/webrtc/signaling/src/sipcc/core/src-common/dialplan,1.487,47267.483,1.884,3,19
intl/icu/source/common/uobject,29.327,65751.788,1.884,225,7
utils/BitSet,1.338,0.0,0.487,0,0
usr/include/nl_types,1.338,0.0,0.487,0,0
netwerk/sctp/src/netinet/sctp_os_userspace,7.696,128793.758,1.884,9,16
docshell/shistory/src/nsSHEntryShared,1.507,650.85,1.884,3,23
uriloader/exthandler/android/nsExternalSharingAppService,1.397,0.0,1.884,1,20
security/sandbox/win/src/restricted_token_unittest,1.338,0.0,1.884,0,7
mozilla/net/CookieServiceParent,1.338,0.0,0.487,0,0
media/webrtc/trunk/webrtc/modules/remote_bitrate_estimator/tools/bwe_rtp,1.713,293.952,1.884,3,10
intl/uconv/ucvlatin/macgreek,1.338,0.0,0.487,0,0
mfbt/decimal/moz-decimal-utils,1.612,7096.028,1.884,1,3
mozilla/dom/Errors,1.338,0.0,0.487,0,0
media/webrtc/trunk/tools/gyp/test/make/noload/main,1.338,0.0,0.487,0,1
content/svg/content/src/SVGFEFloodElement,1.338,0.0,1.884,0,11
gfx/skia/trunk/include/effects/SkArithmeticMode,1.402,0.268,1.884,3,4
mozilla/DOMEventTargetHelper,1.338,0.0,0.487,0,0
gfx/graphite2/src/gr_char_info,1.452,2533.935,1.884,1,2
xpcom/reflect/xptcall/md/unix/xptcstubs_arm_netbsd,1.338,0.0,1.884,0,8
mozilla/_ipdltest/PTestActorPunningSubParent,1.338,0.0,0.487,0,0
toolkit/crashreporter/google-breakpad/src/processor/static_map_iterator,6.1,11.611,1.884,9,3
security/pkix/include/pkix/ScopedPtr,1.948,0.0,1.884,13,1
mozilla/dom/SVGViewElementBinding,1.338,0.0,0.487,0,0
media/libvpx/vp9/common/vp9_rtcd,1.645,30.801,1.884,1,4
toolkit/crashreporter/google-breakpad/src/processor/stackwalker_x86,1.623,244.771,1.884,5,26
intl/icu/source/tools/ctestfw/unicode/tstdtmod,1.609,3476.681,1.884,2,11
testing/gtest/gmock/src/gmock_main,1.338,0.0,1.884,0,4
other-licenses/7zstub/src/Common/Random,2.533,0.067,1.884,2,2
media/libvorbis/lib/vorbis_smallft,1.446,0.959,1.884,2,5
media/libjpeg/jdapistd,1.413,13276.954,1.884,2,6
netwerk/protocol/http/HttpLog,4.355,0.0,1.884,38,0
xpcom/reflect/xptcall/md/win32/xptcinvoke_x86_64,1.338,0.0,1.884,0,7
build/stlport/stlport/mem,1.338,0.0,1.884,0,3
content/svg/content/src/SVGAnimatedPreserveAspectRatio,2.232,2432.616,1.884,12,24
intl/icu/source/common/unicode/udata,7.099,120358.084,1.884,55,8
nsIWindowMediator,1.338,0.0,0.487,0,0
nsISelection,1.338,0.0,0.487,0,0
sensorsapi,1.338,0.0,0.487,0,0
xpcom/tests/TestQuickReturn,1.338,0.0,0.487,0,0
xpcom/glue/nsThreadIDs,1.338,0.0,0.487,0,0
gfx/cairo/cairo/src/cairo-surface-offset,1.392,91.276,1.884,1,17
mozilla/_ipdltest/PTestSelfManageRootParent,1.338,0.0,0.487,0,0
media/webrtc/trunk/webrtc/modules/audio_coding/main/test/TestAllCodecs,1.449,101.695,1.884,2,24
media/webrtc/trunk/webrtc/video_engine/include/vie_image_process,2.734,4143.931,1.884,14,3
security/nss/cmd/lib/derprint,1.479,12.511,1.884,2,7
mozilla/ipc/CrossProcessMutex,1.338,0.0,0.487,0,0
js/ipc/JavaScriptLogging,1.509,583.357,1.884,2,10
intl/uconv/ucvlatin/nsISOIR111ToUnicode,1.538,0.047,1.884,2,7
parser/htmlparser/CParserContext,1.88,37460.375,1.884,5,17
js/src/vm/Shape,18.425,68286.805,1.884,57,41
ipc/testshell/TestShellParent,1.623,4971.084,1.884,4,13
intl/icu/source/tools/ctestfw/ucln_ct,1.338,0.0,1.883,0,1
Dvdmedia,1.338,0.0,0.487,0,0
python/mozbuild/mozbuild/test/backend/data/exports/pprio,1.338,0.0,0.487,0,0
mozilla/layers/CompositorTypes,1.338,0.0,0.487,0,0
Security/cssmtype,1.338,0.0,0.487,0,0
mozilla/ipc/Transport_posix,1.338,0.0,0.487,0,0
toolkit/mozapps/update/updater/win_dirent,1.338,0.0,1.884,0,2
usr/include/arpa/nameser,1.338,0.0,0.487,0,0
content/media/android/AndroidMediaResourceServer,1.464,182.299,1.884,2,18
gfx/cairo/cairo/src/cairo-tee,1.623,2.315,1.884,3,1
toolkit/components/places/nsPlacesTables,2.006,0.0,1.884,3,1
mozilla/_ipdltest/PTestRacyReentryParent,1.338,0.0,0.487,0,0
content/media/fmp4/ffmpeg/FFmpegLibs,2.204,7745.467,1.884,2,6
media/webrtc/signaling/src/peerconnection/MediaStreamList,1.408,0.0,1.884,1,17
toolkit/crashreporter/google-breakpad/src/processor/basic_source_line_resolver_unittest,1.338,0.0,1.884,0,18
netwerk/protocol/rtsp/rtsp/AMPEG4ElementaryAssembler,2.161,197.488,1.884,14,19
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/mock/mock_delay_manager,1.374,3.107,1.884,1,8
media/webrtc/trunk/tools/gyp/test/win/uldi/a,2.475,0.0,0.487,1,0
intl/icu/source/common/mutex,3.338,20377.344,1.884,29,5
media/webrtc/trunk/webrtc/system_wrappers/interface/thread_annotations,26.281,0.0,1.884,15,0
modules/freetype2/src/smooth/ftsmooth,1.702,5905.634,1.884,2,18
gfx/skia/trunk/src/gpu/GrTHashTable,1.338,0.0,1.884,0,5
media/libogg/include/ogg/ogg,37.225,305570.658,1.884,51,3
gfx/qcms/transform_util,2.099,0.667,1.884,3,6
modules/freetype2/src/type1/t1driver,1.574,1508.484,1.884,2,18
gfx/harfbuzz/src/hb-ot-shape-complex-hangul,1.578,281.696,1.884,1,11
media/libstagefright/system/core/include/utils/TypeHelpers,4.152,102231.166,1.884,8,3
media/libopus/silk/resampler_private_IIR_FIR,1.472,1.783,1.884,1,9
nsprpub/pr/src/md/unix/netbsd,1.338,0.0,1.884,0,5
dom/system/gonk/VolumeServiceIOThread,1.517,0.0,1.884,2,9
media/webrtc/signaling/src/media-conduit/MediaConduitInterface,3.314,42409.472,1.884,11,8
mozilla/Base64,1.338,0.0,0.487,0,0
