bug_id,max_pos,min_neg,overall,owner_pos,owner_neg,manager_pos,manager_neg
1263787,1,-1,0,1,-1,0,0
1264017,2,-3,1,0,0,0,0
1261827,2,-2,0,2,-2,0,0
1261826,4,-3,8,3,-3,0,0
1264157,3,-3,0,1,-1,0,0
1264482,3,-2,7,3,-2,0,0
1263698,3,-2,5,3,-1,0,0
1264409,3,-2,3,3,-2,0,0
1264403,3,-2,2,2,-1,0,0
1263696,3,-4,-4,3,-4,0,0
1262506,1,-1,0,0,0,0,0
1263058,1,-1,0,1,-1,0,0
1263192,3,-3,-2,2,-2,2,-1
1264162,1,-3,-2,1,-3,0,0
1263051,1,-2,-2,1,-2,0,0
1263053,2,-2,3,2,-2,2,-1
1264131,3,-2,3,2,-1,0,0
1263392,3,-2,2,3,-2,0,0
1263397,3,-2,5,0,0,0,0
1263829,3,-4,-2,3,-4,0,0
1262144,1,-2,-1,0,0,0,0
1263945,2,-3,2,0,0,0,0
1264271,1,-1,0,0,0,0,0
1263943,3,-2,1,0,0,0,0
1264154,2,-2,1,2,-1,0,0
1263883,3,-3,-3,2,-3,0,0
1262069,2,-4,-1,2,-3,0,0
1262066,2,-2,0,0,0,0,0
1262067,3,-3,-2,3,-3,0,0
1264475,3,-2,2,3,-2,0,0
1262062,1,-2,-1,0,0,0,0
1264472,3,-2,1,2,-2,0,0
1264470,2,-4,-4,0,0,0,0
1262759,1,-2,-1,0,0,0,0
1263895,2,-2,-1,1,-1,0,0
1262618,2,-2,1,0,0,0,0
1262753,2,-3,-9,0,0,0,0
1262757,1,-1,0,0,0,0,0
1262008,2,-3,2,0,0,0,0
1261952,2,-3,-1,0,0,2,-2
1261599,2,-3,-4,1,-2,0,0
1261956,2,-2,1,0,0,0,0
1261955,3,-2,7,0,0,0,0
1262203,3,-4,-5,2,-3,0,0
1263472,3,-2,2,0,0,0,0
1263473,2,-1,1,0,0,1,-1
1264091,3,-3,3,3,-2,0,0
1263474,1,-2,-3,0,0,0,0
1263300,3,-2,-1,0,0,0,0
1263303,2,-3,-6,2,-3,0,0
1263307,1,-2,-2,0,0,0,0
1263674,3,-1,4,3,-1,0,0
1261567,2,-3,-1,0,0,0,0
1263578,2,-1,2,0,0,0,0
1261561,2,-1,6,2,-1,0,0
1263572,2,-3,-3,0,0,1,-1
1263678,3,-2,2,0,0,0,0
1261568,3,-2,6,0,0,0,0
1261627,1,-1,0,1,-1,0,0
1262936,2,-3,-3,2,-3,1,-1
1262937,3,-3,1,3,-1,0,0
1262930,2,-4,-4,0,0,1,-2
1261744,2,-3,-2,0,0,0,0
1262473,2,-2,0,0,0,0,0
1263235,2,-2,-13,1,-2,2,-2
1263237,1,-1,0,0,0,0,0
1264199,2,-3,-16,0,0,0,0
1262278,2,-1,3,0,0,0,0
1264195,2,-2,-1,1,-1,0,0
1264196,1,-2,-4,0,0,1,-1
1262272,2,-3,0,0,0,0,0
1264193,3,-2,2,0,0,2,-2
1264297,4,-2,3,1,-2,1,-1
1263405,1,-1,0,0,0,0,0
1261693,2,-2,1,0,0,0,0
1261694,1,-1,0,0,0,0,0
1261696,2,-3,-1,0,0,2,-1
1262807,2,-4,-11,2,-2,2,-1
1262808,2,-3,0,2,-1,0,0
1261699,3,-4,-8,0,0,0,0
1264351,3,-2,-2,1,-2,0,0
1264291,1,-1,0,0,0,0,0
1263738,1,-2,-1,0,0,0,0
1262980,1,-2,-1,0,0,0,0
1263018,2,-2,2,0,0,0,0
1263158,3,-2,-1,3,-2,0,0
1263154,3,-2,4,0,0,1,-1
1264120,1,-1,0,0,0,0,0
1264129,2,-2,-1,2,-2,0,0
1262385,2,-2,-1,2,-2,0,0
1263902,2,-3,3,0,0,0,0
1263906,3,-3,0,0,0,0,0
1263909,3,-3,-1,2,-2,0,0
1262020,3,-3,2,2,-3,0,0
1262021,2,-3,-9,0,0,0,0
1264437,2,-4,1,1,-1,2,-4
1264436,3,-1,5,0,0,0,0
1264434,2,-2,-3,0,0,0,0
1262184,3,-4,-1,3,-4,2,-2
1263708,1,-1,0,0,0,0,0
1262659,3,-3,4,1,-1,3,-1
1262495,1,-1,0,1,-1,0,0
1262491,2,-3,-6,2,-3,1,-1
1262559,1,-1,0,0,0,0,0
1262556,3,-3,-2,0,0,1,-1
1262557,2,-1,1,2,-1,0,0
1263991,3,-4,1,0,0,1,-2
1263992,2,-2,1,0,0,0,0
1261553,1,-2,-2,0,0,0,0
1261552,2,-4,-12,2,-4,0,0
1264226,2,-2,-3,2,-2,1,-2
1264227,2,-4,-5,0,0,2,-2
1263975,3,-2,-1,3,-2,0,0
1263878,3,-3,-17,0,0,0,0
1263879,2,-2,2,0,0,0,0
1263872,2,-3,-2,2,-2,0,0
1264380,3,-3,-2,0,0,0,0
1263870,2,-2,0,0,0,0,0
1263871,2,-2,-1,1,-2,0,0
1262052,2,-2,-2,1,-2,0,0
1262050,3,-2,4,1,-1,0,0
1262110,2,-2,-1,2,-2,0,0
1262727,2,-3,-3,0,0,2,-1
1263630,2,-2,0,2,-1,2,-2
1263188,3,-3,-2,3,-3,1,-1
1261703,2,-2,-1,0,0,0,0
1262233,3,-3,0,0,0,0,0
1262231,3,-2,0,1,-2,0,0
1262332,2,-4,-7,1,-1,2,-1
1262331,1,-1,0,1,-1,0,0
1262337,3,-2,-1,3,-2,1,-1
1262335,1,-2,-1,0,0,0,0
1264312,2,-3,-2,0,0,0,0
1264317,3,-3,-1,1,-3,0,0
1263270,3,-1,4,0,0,0,0
1264092,2,-1,1,1,-1,0,0
1261900,3,-4,-22,0,0,2,-1
1261901,2,-1,1,0,0,0,0
1263525,3,-3,-5,0,0,1,-1
1263443,2,-1,1,0,0,0,0
1263441,2,-4,0,0,0,0,0
1263557,2,-2,3,0,0,0,0
1262427,3,-3,5,0,0,2,-2
1263118,2,-2,-2,0,0,0,0
1262420,2,-2,-1,1,-2,0,0
1262130,2,-4,-5,2,-2,0,0
1261674,2,-2,8,0,0,0,0
1263116,3,-1,3,0,0,0,0
1261673,3,-2,19,2,-1,0,0
1261671,3,-2,-2,3,-2,1,-2
1264165,3,-3,9,2,-2,0,0
1264164,3,-2,8,2,-1,0,0
1264161,4,-4,-4,2,-2,1,-2
1262348,4,-3,2,0,0,2,-2
1262345,2,-2,-2,1,-1,0,0
1264398,3,-2,-2,1,-2,1,-1
1262970,3,-3,1,2,-2,0,0
1264365,2,-2,-2,0,0,0,0
1261833,2,-3,-3,2,-3,0,0
1262138,2,-2,0,0,0,0,0
1262514,1,-1,0,1,-1,0,0
1263060,3,-3,-1,3,-3,0,0
1263063,3,-3,-4,0,0,0,0
1263065,1,-2,-1,1,-2,0,0
1263067,1,-1,0,0,0,0,0
1263384,3,-4,-13,0,0,2,-2
1263389,3,-2,5,2,-2,2,-1
1263839,2,-3,-1,1,-1,1,-1
1264497,3,-3,0,2,-3,2,-3
1264500,2,-2,0,0,0,0,0
1262156,2,-1,1,0,0,0,0
1264505,2,-4,-6,0,0,1,-1
1263935,3,-2,-2,0,0,0,0
1262019,1,-1,0,1,-1,0,0
1262766,2,-3,1,0,0,0,0
1264469,3,-2,3,0,0,0,0
1262011,1,-1,0,0,0,0,0
1264467,1,-3,-4,1,-3,0,0
1262014,2,-2,-15,0,0,0,0
1262563,2,-3,-1,0,0,0,0
1262606,3,-2,0,1,-2,0,0
1262601,3,-2,4,3,-2,0,0
1264499,2,-4,2,2,-2,0,0
1264498,3,-4,-1,0,0,0,0
1263334,2,-3,-1,0,0,1,-1
1263845,3,-4,-9,3,-4,1,-2
1263330,2,-3,-3,2,-3,0,0
1263332,2,-2,0,2,-2,0,0
1263849,3,-3,4,0,0,0,0
1261587,1,-3,-3,1,-1,0,0
1262125,2,-2,0,0,0,0,0
1263488,2,-2,-2,0,0,0,0
1263486,2,-2,0,0,0,0,0
1264214,3,-3,-16,0,0,0,0
1264213,2,-3,-2,0,0,0,0
1263480,3,-2,-4,1,-2,0,0
1263645,3,-2,-1,1,-2,0,0
1264264,3,-4,-3,0,0,0,0
1261632,2,-1,1,0,0,0,0
1261634,3,-2,3,1,-2,0,0
1262368,2,-3,-2,0,0,0,0
1262739,2,-3,-3,0,0,0,0
1262767,2,-2,-1,0,0,1,-2
1261738,3,-4,-4,2,-2,0,0
1262304,3,-2,1,1,-1,0,0
1262463,3,-3,-3,0,0,0,0
1261735,3,-3,-1,0,0,0,0
1263200,3,-3,-3,2,-3,0,0
1263203,2,-2,-1,0,0,0,0
1263202,3,-2,1,0,0,0,0
1263205,2,-1,1,0,0,0,0
1261814,2,-3,-4,0,0,0,0
1262265,3,-3,3,2,-2,0,0
1264187,4,-3,-5,1,-3,2,-3
1263416,2,-2,-1,0,0,0,0
1262839,1,-2,-1,0,0,0,0
1264323,3,-2,1,0,0,0,0
1262831,3,-3,-1,0,0,0,0
1261818,2,-1,1,0,0,0,0
1263145,3,-2,2,0,0,0,0
1263028,3,-4,3,3,-2,2,-1
1261649,3,-3,-3,0,0,1,-2
1262417,2,-2,0,2,-2,0,0
1262415,1,-3,-3,1,-3,0,0
1262399,1,-3,-2,0,0,0,0
1261842,3,-4,0,3,-4,0,0
1264345,3,-1,2,0,0,0,0
1264132,1,-1,0,1,-1,0,0
1262396,1,-2,-2,0,0,0,0
1262397,2,-1,1,0,0,0,0
1264420,1,-3,-4,0,0,0,0
1264429,1,-2,-4,1,-2,0,0
1262643,1,-1,0,1,-1,0,0
1262646,3,-3,4,0,0,0,0
1262645,3,-3,2,2,-1,0,0
1262648,3,-3,6,0,0,0,0
1263735,1,-2,-1,0,0,0,0
1262480,2,-3,-2,0,0,0,0
1263982,2,-2,1,0,0,0,0
1262526,1,-2,-2,1,-1,0,0
1263966,1,-2,-1,0,0,0,0
1263808,3,-2,-1,0,0,2,-2
1263962,1,-1,0,1,-1,0,0
1263803,2,-2,0,0,0,0,0
1264393,1,-1,0,0,0,0,0
1264396,4,-2,1,0,0,0,0
1263804,1,-2,-1,0,0,0,0
1262169,2,-2,0,0,0,0,0
1264490,2,-2,-2,0,0,0,0
1263609,2,-1,4,0,0,0,0
1262049,4,-3,9,0,0,0,0
1262637,2,-2,1,0,0,0,0
1262635,3,-3,1,1,-3,0,0
1262634,2,-3,-1,0,0,0,0
1262630,1,-1,0,1,-1,0,0
1262735,3,-3,-3,3,-3,0,0
1262730,1,-2,-2,1,-2,0,0
1262731,3,-4,-13,3,-4,2,-2
1264085,2,-3,-1,2,-1,0,0
1262225,2,-2,0,0,0,0,0
1263249,3,-4,0,3,-1,0,0
1261933,3,-4,-12,1,-4,2,-4
1261936,2,-1,2,2,-1,0,0
1263515,3,-4,-5,0,0,0,0
1263514,2,-3,0,2,-3,0,0
1263516,2,-2,-1,2,-1,0,0
1261781,3,-4,1,3,-2,0,0
1261784,3,-3,-1,0,0,1,-1
1261785,2,-3,-5,0,0,0,0
1262453,3,-2,-1,0,0,0,0
1262898,3,-2,1,2,-2,0,0
1262590,2,-3,-2,2,-3,0,0
1262890,2,-2,-1,2,-1,0,0
1262594,3,-2,3,0,0,0,0
1264173,2,-3,-4,2,-3,1,-1
1264170,2,-1,2,0,0,0,0
1261801,1,-1,0,0,0,0,0
1262359,2,-2,-2,0,0,0,0
1262866,3,-2,-4,3,-2,0,0
1264377,2,-3,-3,2,-3,0,0
1262948,3,-3,-3,3,-3,2,-1
1262946,2,-4,-8,2,-4,0,0
1264208,1,-3,-2,0,0,0,0
1262942,2,-1,2,2,-1,0,0
1262094,1,-2,-1,0,0,0,0
1262686,3,-2,7,3,-1,0,0
1263074,2,-1,1,1,-1,0,0
1263404,2,-3,0,0,0,1,-1
1263778,3,-2,3,0,0,0,0
1262681,2,-4,-9,0,0,0,0
1263777,1,-2,-4,0,0,0,0
1263771,3,-3,-4,2,-2,0,0
1263773,2,-1,1,1,-1,0,0
1263772,3,-3,-3,0,0,0,0
1263174,2,-1,1,0,0,0,0
1264034,1,-3,-3,0,0,0,0
1264101,4,-2,2,2,-2,0,0
1264513,3,-4,-7,0,0,0,0
1264516,2,-1,4,0,0,0,0
1264210,2,-2,1,0,0,0,0
1262772,3,-2,-2,0,0,1,-1
1262009,3,-2,5,0,0,0,0
1262774,2,-3,-3,0,0,2,-2
1264454,3,-3,-5,2,-2,3,-3
1262577,1,-3,-4,0,0,0,0
1264383,3,-3,-1,3,-2,1,-2
1262572,2,-2,-1,2,-2,1,-2
1263083,3,-5,3,3,-2,1,-2
1262671,4,-4,9,3,-4,2,-2
1263288,3,-3,-4,0,0,0,0
1263857,3,-3,-7,0,0,1,-1
1263325,3,-2,0,1,-1,0,0
1263281,2,-3,-2,2,-3,0,0
1263280,3,-3,1,0,0,0,0
1263328,1,-2,-1,0,0,1,-1
1263286,3,-4,-11,3,-3,0,0
1262136,3,-3,-11,1,-3,2,-1
1263556,2,-3,-1,0,0,0,0
1263551,1,-1,0,0,0,0,0
1263499,1,-2,-2,0,0,0,0
1263553,1,-1,0,0,0,0,0
1263496,3,-3,-1,3,-3,0,0
1263490,2,-3,-1,0,0,0,0
1263558,3,-3,4,2,-2,1,-1
1263797,3,-2,1,1,-2,0,0
1263795,2,-2,0,0,0,0,0
1261503,3,-2,1,1,-1,0,0
1263793,3,-4,-7,3,-3,0,0
1261505,1,-1,0,0,0,0,0
1263790,2,-2,-1,2,-1,0,0
1263657,1,-1,0,0,0,0,0
1263653,2,-2,-4,1,-2,2,-2
1263798,1,-1,0,0,0,0,0
1262852,3,-3,-16,3,-3,0,0
1262310,1,-2,-1,0,0,0,0
1262312,2,-2,-3,0,0,1,-2
1261720,3,-2,1,3,-1,0,0
1261723,3,-4,-7,3,-4,0,0
1262458,1,-1,0,0,0,0,0
1263218,2,-3,0,2,-3,0,0
1264270,2,-3,-2,0,0,0,0
1262829,2,-2,4,0,0,0,0
1261605,1,-2,-1,1,-2,0,0
1263429,2,-3,-1,2,-2,0,0
1263428,3,-3,-25,1,-1,1,-1
1262826,3,-4,0,0,0,0,0
1264337,3,-2,11,3,-2,0,0
1262729,3,-4,1,3,-4,0,0
1261657,3,-2,3,3,-2,0,0
1261651,1,-3,-5,1,-3,0,0
1263032,4,-2,1,0,0,1,-1
1262358,2,-1,2,1,-1,0,0
1263139,2,-2,-4,0,0,0,0
1263031,1,-2,-4,0,0,0,0
1262407,2,-1,1,0,0,0,0
1262400,1,-2,-3,0,0,0,0
1262402,4,-3,7,0,0,0,0
1264149,1,-1,0,0,0,0,0
1264148,1,-1,0,0,0,0,0
1264142,3,-3,-1,2,-3,0,0
1264146,1,-1,0,0,0,0,0
1264145,1,-2,-1,0,0,0,0
1262919,2,-2,-4,2,-2,0,0
1265207,2,-1,1,0,0,0,0
1266997,2,-2,0,1,-1,0,0
1266074,1,-1,0,0,0,0,0
1266077,2,-2,0,2,-2,0,0
1265436,1,-4,-3,1,-1,0,0
1266676,2,-3,-5,2,-1,0,0
1266779,3,-2,1,1,-2,0,0
1266772,1,-2,-1,0,0,0,0
1265072,3,-4,-7,3,-4,0,0
1265076,1,-2,-1,1,-1,0,0
1264851,3,-2,2,1,-2,0,0
1264852,3,-3,-6,3,-3,1,-1
1265816,2,-2,-1,0,0,0,0
1265641,3,-3,-1,0,0,1,-1
1266869,1,-1,0,0,0,0,0
1266112,2,-2,-1,1,-2,0,0
1265173,2,-3,-6,0,0,2,-1
1265648,2,-2,1,2,-2,0,0
1266285,1,-1,0,0,0,0,0
1265728,2,-4,-3,0,0,0,0
1265729,2,-3,-3,0,0,0,0
1265483,2,-2,-1,0,0,0,0
1265724,2,-3,-7,0,0,0,0
1265720,3,-2,4,0,0,0,0
1265722,3,-4,-4,1,-1,0,0
1265723,1,-1,0,0,0,0,0
1264681,2,-1,1,0,0,0,0
1264682,2,-1,3,0,0,0,0
1264683,2,-3,0,0,0,0,0
1264684,2,-1,1,0,0,0,0
1264685,3,-3,-2,0,0,0,0
1264686,2,-2,7,0,0,0,0
1264687,1,-1,0,0,0,0,0
1264688,2,-2,0,0,0,0,0
1266419,3,-4,-3,0,0,0,0
1265892,3,-2,1,0,0,0,0
1265893,1,-2,-2,1,-1,0,0
1264920,1,-2,-1,1,-1,0,0
1264925,2,-3,-4,1,-1,0,0
1266209,2,-4,-17,1,-1,0,0
1266406,1,-1,0,0,0,0,0
1266475,2,-3,-1,1,-1,0,0
1266407,3,-2,0,1,-1,0,0
1266161,3,-3,1,3,-3,1,-1
1265790,2,-4,-2,2,-4,0,0
1265795,3,-3,-9,3,-2,2,-2
1265794,2,-3,-6,0,0,0,0
1265798,3,-3,-1,3,-3,0,0
1265599,2,-2,-2,0,0,0,0
1265598,3,-3,-11,0,0,2,-2
1265594,1,-2,-1,1,-2,0,0
1265593,3,-2,4,0,0,0,0
1265591,2,-2,-1,2,-2,0,0
1266520,2,-2,1,0,0,0,0
1266840,1,-1,0,0,0,0,0
1266842,3,-3,-1,3,-2,0,0
1266844,2,-3,-4,2,-1,0,0
1266847,2,-2,-1,0,0,0,0
1265359,2,-2,-5,0,0,0,0
1265211,1,-2,-3,1,-1,0,0
1266484,2,-3,-10,2,-3,2,-3
1265869,3,-3,3,0,0,0,0
1265941,2,-4,1,2,-4,2,-1
1265861,3,-2,3,3,-1,0,0
1265860,1,-1,0,0,0,0,0
1266943,1,-1,0,0,0,0,0
1266948,3,-2,9,0,0,2,-1
1266733,2,-2,0,0,0,1,-1
1266735,3,-3,-4,3,-3,1,-2
1264701,2,-2,3,0,0,0,0
1264700,2,-2,0,0,0,0,0
1264703,3,-4,-1,1,-4,0,0
1264702,1,-1,0,0,0,0,0
1267018,2,-1,1,0,0,1,-1
1264706,2,-1,2,2,-1,0,0
1266632,2,-2,0,0,0,0,0
1266630,3,-3,-4,0,0,1,-3
1266637,2,-1,2,0,0,0,0
1266374,1,-2,-2,0,0,0,0
1266380,3,-2,-3,1,-2,2,-2
1266375,3,-3,6,3,-3,3,-1
1265136,2,-2,-1,2,-2,0,0
1265131,3,-4,-1,1,-1,0,0
1265133,2,-1,3,0,0,0,0
1266926,2,-3,-6,0,0,0,0
1265761,2,-2,1,0,0,0,0
1265767,3,-3,9,3,-3,0,0
1264527,3,-2,2,2,-2,0,0
1264526,2,-2,2,1,-2,0,0
1265449,2,-2,0,0,0,0,0
1267036,3,-3,1,0,0,2,-2
1266741,1,-1,0,0,0,0,0
1265441,2,-3,0,2,-3,0,0
1266027,2,-2,1,0,0,0,0
1265442,4,-3,-4,4,-2,0,0
1266022,3,-3,0,2,-3,0,0
1266021,2,-1,1,0,0,0,0
1267007,3,-3,-2,1,-2,1,-1
1264807,3,-2,3,0,0,0,0
1264804,3,-3,4,1,-1,0,0
1264968,3,-2,4,0,0,0,0
1264961,3,-3,0,0,0,0,0
1266248,1,-2,-1,0,0,0,0
1266249,2,-1,2,2,-1,0,0
1265001,3,-3,-3,1,-3,0,0
1265000,2,-2,1,1,-1,2,-2
1266128,3,-2,17,3,-2,0,0
1265358,2,-2,-5,0,0,0,0
1265610,2,-2,0,0,0,0,0
1265611,2,-4,-13,0,0,0,0
1265612,2,-2,0,1,-1,0,0
1266563,1,-1,0,1,-1,0,0
1266569,1,-3,-2,0,0,0,0
1266685,1,-2,-1,0,0,0,0
1265315,1,-1,0,0,0,0,0
1265311,2,-1,2,0,0,0,0
1265313,2,-2,1,1,-1,0,0
1265787,3,-4,-1,2,-4,0,0
1266444,1,-2,-1,0,0,0,0
1266440,2,-2,-2,1,-1,2,-1
1265318,3,-3,3,0,0,0,0
1265093,3,-2,5,1,-1,0,0
1265902,3,-4,-1,0,0,2,-1
1266821,2,-3,-3,0,0,1,-1
1266320,1,-1,0,1,-1,0,0
1267054,3,-1,3,0,0,1,-1
1267058,3,-4,1,0,0,0,0
1265262,2,-3,2,2,-1,2,-1
1264983,3,-2,4,3,-2,0,0
1265541,2,-1,1,2,-1,0,0
1264662,3,-2,2,0,0,2,-2
1264661,1,-1,0,0,0,0,0
1266839,3,-3,1,0,0,0,0
1265830,2,-1,2,0,0,0,0
1266831,2,-2,0,2,-2,0,0
1266833,3,-2,-2,3,-2,1,-1
1266832,2,-2,0,0,0,0,0
1266835,1,-2,-4,0,0,0,0
1266066,2,-2,4,2,-2,0,0
1265408,3,-3,-12,2,-2,0,0
1265405,2,-2,1,2,-2,0,0
1265400,1,-1,0,1,-1,0,0
1265403,2,-1,1,1,-1,0,0
1266702,1,-1,0,1,-1,0,0
1266701,1,-1,0,0,0,0,0
1265279,3,-3,0,0,0,0,0
1265679,2,-1,1,0,0,0,0
1266878,3,-4,-2,2,-1,2,-1
1265164,2,-2,2,2,-1,0,0
1265049,2,-3,2,2,-1,0,0
1266414,3,-4,0,0,0,0,0
1265045,2,-3,-1,0,0,2,-1
1264575,3,-3,-1,0,0,2,-1
1266828,3,-2,0,0,0,0,0
1264578,3,-3,5,3,-3,0,0
1265719,3,-1,4,0,0,0,0
1266016,1,-1,0,0,0,0,0
1266013,1,-1,0,0,0,0,0
1265715,2,-2,-9,0,0,2,-1
1266292,2,-1,1,0,0,0,0
1266680,1,-2,-2,0,0,0,0
1264937,2,-3,-2,0,0,0,0
1266402,3,-2,4,0,0,0,0
1266404,1,-1,0,0,0,0,0
1266405,1,-2,-1,1,-1,0,0
1265296,2,-2,0,0,0,0,0
1264931,2,-3,-3,0,0,0,0
1266408,1,-1,0,0,0,0,0
1266273,2,-3,-1,1,-1,0,0
1266298,3,-2,2,0,0,0,0
1264837,2,-2,1,0,0,0,0
1264832,2,-2,2,2,-2,2,-1
1264831,2,-3,-1,2,-3,0,0
1264830,3,-3,1,2,-3,0,0
1266336,2,-3,2,1,-1,2,-1
1266178,2,-2,1,0,0,0,0
1264582,3,-2,3,0,0,0,0
1265785,3,-3,2,2,-3,0,0
1264587,1,-2,-1,1,-2,0,0
1265282,2,-4,-3,0,0,0,0
1265281,3,-3,-1,2,-2,1,-1
1264622,2,-1,3,0,0,0,0
1264626,3,-3,-1,0,0,0,0
1264625,2,-2,-4,0,0,0,0
1264780,3,-2,-1,0,0,1,-2
1266536,2,-3,-1,0,0,0,0
1265587,2,-3,-2,2,-3,1,-1
1264784,2,-2,4,2,-1,0,0
1264787,3,-2,1,0,0,0,0
1266415,3,-2,3,3,-1,0,0
1266309,3,-4,-13,0,0,1,-1
1266875,3,-4,0,1,-2,0,0
1266304,2,-2,-2,0,0,0,0
1265341,3,-2,-13,0,0,0,0
1265970,1,-2,-1,1,-2,0,0
1265973,3,-2,2,0,0,0,0
1265975,2,-4,0,2,-1,0,0
1265974,2,-1,1,0,0,0,0
1265977,3,-2,1,0,0,2,-2
1265978,3,-2,3,2,-2,0,0
1265873,2,-2,-5,2,-1,1,-1
1265876,2,-4,-5,0,0,0,0
1266957,2,-2,0,1,-1,0,0
1264654,2,-3,-2,2,-1,0,0
1264651,2,-2,0,2,-2,1,-1
1266620,1,-4,-3,1,-4,0,0
1266623,2,-2,-2,2,-2,0,0
1264710,3,-3,0,1,-1,0,0
1266627,1,-1,0,0,0,0,0
1266396,1,-2,-1,0,0,0,0
1266390,1,-2,-2,0,0,0,0
1266391,3,-2,-1,3,-2,0,0
1266368,3,-3,0,3,-3,0,0
1265759,3,-3,-8,0,0,0,0
1264533,1,-1,0,1,-1,0,0
1264530,3,-4,-21,2,-3,1,-3
1264534,3,-3,-5,2,-2,0,0
1265459,3,-4,-9,0,0,0,0
1266755,3,-3,-3,3,-3,0,0
1266753,1,-1,0,1,-1,0,0
1266054,3,-2,1,2,-2,0,0
1265017,3,-2,1,1,-2,0,0
1265399,1,-1,0,1,-1,0,0
1266650,2,-1,1,0,0,0,0
1265395,2,-2,-4,2,-2,0,0
1265394,3,-3,8,3,-2,0,0
1265397,2,-1,1,2,-1,0,0
1264975,2,-2,-1,0,0,0,0
1266131,2,-3,0,0,0,0,0
1265985,3,-3,2,0,0,0,0
1265159,2,-2,-1,1,-1,0,0
1265154,2,-3,4,2,-1,0,0
1265629,2,-1,1,0,0,0,0
1265621,2,-2,0,0,0,0,0
1264545,3,-3,5,2,-2,0,0
1265625,3,-2,1,0,0,2,-2
1265624,2,-2,1,0,0,0,0
1265627,3,-3,-2,3,-3,0,0
1264540,1,-1,0,1,-1,0,0
1266401,2,-1,2,0,0,0,0
1266571,3,-2,2,3,-2,0,0
1266573,2,-2,1,0,0,0,0
1266575,3,-3,-1,3,-3,1,-1
1266578,2,-3,-9,1,-3,1,-3
1266343,1,-2,-4,1,-2,0,0
1266478,3,-2,2,3,-2,0,0
1266341,3,-4,2,2,-2,0,0
1265307,3,-4,-4,2,-2,2,-2
1264907,3,-4,-2,2,-3,0,0
1266470,3,-3,4,3,-2,0,0
1264905,3,-3,-1,0,0,1,-1
1264903,2,-1,1,1,-1,0,0
1264813,2,-3,0,0,0,0,0
1265066,3,-1,7,3,-1,0,0
1266184,2,-1,1,1,-1,0,0
1266180,2,-1,1,1,-1,0,0
1266221,3,-3,1,1,-1,0,0
1264817,1,-2,-2,1,-2,0,0
1264816,1,-1,0,1,-1,0,0
1266783,3,-4,-6,3,-4,1,-2
1266782,2,-4,-1,0,0,0,0
1266781,3,-3,-1,0,0,0,0
1266784,1,-2,-2,1,-2,0,0
1265577,3,-3,-4,0,0,2,-1
1266582,1,-3,-2,1,-3,0,0
1266826,2,-2,1,0,0,0,0
1265374,1,-1,0,0,0,0,0
1264991,2,-2,-2,0,0,0,0
1264993,3,-2,1,0,0,0,0
1264613,3,-3,3,3,-2,3,-2
1265274,3,-2,7,0,0,0,0
1265273,2,-2,1,2,-1,0,0
1265270,2,-2,2,2,-2,1,-1
1265800,3,-4,9,3,-4,2,-1
1266293,2,-1,2,0,0,0,0
1265802,2,-2,1,0,0,0,0
1266295,1,-2,-1,0,0,0,0
1266294,1,-2,-1,0,0,0,0
1265806,2,-2,-1,0,0,0,0
1265808,3,-2,1,0,0,0,0
1265419,3,-4,-5,0,0,0,0
1266095,2,-3,-4,0,0,0,0
1264727,2,-4,0,0,0,0,0
1264726,3,-3,1,0,0,0,0
1264725,2,-2,-1,0,0,0,0
1266716,3,-2,1,0,0,1,-1
1266914,3,-4,1,0,0,0,0
1265113,3,-4,3,3,-4,0,0
1265112,3,-1,6,3,-1,0,0
1265114,2,-1,1,1,-1,0,0
1265053,1,-1,0,0,0,0,0
1265056,1,-1,0,0,0,0,0
1265055,3,-2,0,0,0,0,0
1267021,2,-1,3,0,0,0,0
1265705,1,-2,-1,1,-2,0,0
1265468,2,-3,0,2,-3,1,-1
1267080,1,-3,-2,0,0,0,0
1264941,2,-2,-4,1,-1,0,0
1264947,3,-3,0,0,0,0,0
1266438,2,-2,0,1,-1,0,0
1266434,2,-3,-4,0,0,2,-3
1264949,2,-3,-1,0,0,0,0
1264948,3,-3,-1,0,0,0,0
1266430,1,-1,0,0,0,0,0
1266433,3,-3,6,2,-1,0,0
1266260,3,-3,-8,2,-2,2,-2
1266262,2,-1,2,0,0,0,0
1266267,1,-1,0,0,0,0,0
1266268,2,-2,1,0,0,0,0
1264825,1,-1,0,1,-1,0,0
1264827,2,-2,0,2,-2,0,0
1264820,2,-2,-6,1,-1,1,-1
1264822,3,-3,-3,0,0,0,0
1264823,3,-3,0,2,-3,0,0
1266524,1,-2,-1,0,0,0,0
1266142,3,-2,3,0,0,2,-1
1265187,2,-2,-4,0,0,0,0
1264592,3,-3,-1,3,-2,1,-2
1264594,1,-2,-1,1,-2,0,0
1265237,3,-3,-1,3,-3,2,-2
1266868,3,-3,-3,2,-2,0,0
1264892,2,-2,0,1,-1,0,0
1265841,2,-2,-1,0,0,0,0
1265840,2,-2,1,2,-1,0,0
1264896,3,-3,-5,1,-1,1,-1
1264898,1,-1,0,0,0,0,0
1266310,3,-2,5,0,0,3,-1
1265686,3,-2,7,0,0,0,0
1265968,3,-3,-2,0,0,0,0
1265969,2,-3,0,0,0,0,0
1265966,3,-3,-8,1,-1,1,-2
