bug_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree
1272012,2481.0,4.0,88.0,5.0,0.29,1.58,37286.54,1.64,7.0,57.0
1272011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272014,1038.0,1.5,87.0,1.5,0.17,5.87,78394.13,1.64,31.0,35.33
1288295,1315.0,4.0,32.0,6.0,0.16,1.2,409.22,1.04,1.0,12.0
1285665,1182.0,1.0,7.0,1.0,0.29,1.16,0.0,1.65,0.0,1.0
1285661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285660,496.0,1.0,11.0,0.0,1.21,9.38,157666.78,1.65,141.0,33.0
1214467,1289.5,1.5,114.5,3.0,0.17,7.11,92832.32,1.51,43.2,37.6
1175708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188141,7294.0,3.0,328.0,8.0,0.09,5.11,487400.81,1.77,52.0,94.0
1175702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281575,1121.0,1.94,44.61,2.11,0.48,1.87,57173.18,1.16,5.27,22.1
1167823,7765.86,9.0,184.57,7.0,0.3,2.59,7850.07,1.8,8.0,44.21
1281572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194270,8139.5,2.5,352.5,4.0,0.22,10.8,2734418.3,1.76,82.0,176.0
1289749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293950,264.33,1.0,9.0,0.0,0.83,1.39,17000.05,1.61,4.0,26.8
1217465,558.0,4.5,9.5,4.5,0.64,1.37,7399.75,1.1,1.5,8.0
1250453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1188691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258205,3631.0,4.0,156.0,6.0,0.13,33.69,2062219.05,1.65,190.0,119.0
1113574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113577,385.0,1.0,37.0,1.0,0.04,1.97,16226.69,1.91,8.0,27.0
1164557,1006.25,1.5,45.25,1.75,0.81,2.13,124873.91,1.79,7.5,18.75
1164552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206312,185.0,1.0,13.0,0.0,0.08,1.53,20.53,1.76,5.0,18.0
1230291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230295,1182.5,4.5,27.5,3.5,0.52,1.77,2545446.4,1.74,5.0,39.0
1056944,2187.67,3.33,71.0,5.0,0.28,7.04,50158.83,1.92,17.0,72.67
1056947,540.0,2.0,7.0,3.0,0.27,10.43,318356.77,1.44,30.0,17.33
1239123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239126,1067.0,4.0,41.0,5.0,0.08,52.16,3694983.76,1.69,33.0,31.0
1239125,1175.0,1.0,96.0,1.0,0.46,22.13,91586.84,1.07,6.0,9.0
1239128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228266,629.5,2.0,34.0,1.5,0.07,1.28,1123.25,0.83,0.67,8.67
1194897,5125.0,2.0,269.0,5.0,0.09,1.51,472389.44,1.76,5.0,102.0
1194895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194893,7443.0,5.0,270.0,9.0,0.16,6.07,365336.85,1.69,44.0,87.0
1194892,1538.0,4.0,51.0,5.0,0.14,1.47,74.35,1.76,3.0,39.0
1106702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102634,1581.0,7.0,35.0,4.0,0.04,1.9,264288.18,1.91,7.0,35.0
1102635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102636,2329.0,4.0,77.0,5.0,0.06,1.66,4437.15,1.19,2.0,21.0
1102637,396.5,2.5,24.5,2.5,0.04,1.65,1915.13,1.19,3.5,7.75
1207871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058812,522.7,4.2,14.7,1.7,0.6,2.09,16513.22,1.8,8.58,21.67
1092156,7457.5,4.0,316.5,4.5,0.16,4.65,892321.75,1.91,32.67,89.33
1092152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092151,189.0,0.0,0.0,0.0,9.12,13.92,13330.17,1.91,18.0,1.0
1273827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273828,6183.0,2.0,523.0,3.0,0.06,34.22,2777922.66,0.83,156.33,35.0
1057096,1209.0,5.0,59.0,4.0,0.19,3.71,284301.37,1.96,13.0,50.0
1057098,1684.0,4.5,31.5,3.5,0.61,2.75,28616.17,1.96,18.0,68.0
1276948,1133.0,2.0,42.0,3.0,1.15,1.76,5596.59,1.03,1.0,7.0
1286925,1537.43,2.71,62.0,1.57,0.04,2.96,95818.18,1.38,10.56,19.11
1163028,587.0,6.0,16.0,4.0,0.25,3.05,8943.73,1.12,33.5,7.5
1163029,677.0,3.0,30.0,3.0,0.17,1.33,0.0,1.83,0.0,1.0
1163024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174899,2449.0,4.5,69.75,4.0,0.22,1.37,13642.68,1.31,2.83,23.67
1238290,904.31,3.25,40.31,3.13,0.21,2.47,129487.62,1.49,11.83,22.13
1153244,1392.0,3.0,65.0,4.0,0.14,9.04,128854.38,1.83,21.0,42.0
1153243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238294,2035.33,3.0,66.0,4.33,0.42,1.43,69.8,1.69,3.0,41.0
1196366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049318,531.0,2.0,45.0,3.0,0.12,1.53,475.31,1.96,3.0,34.0
1112765,580.0,1.0,32.0,1.0,0.49,3.03,2946.73,0.69,5.57,5.29
1112761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112769,2451.23,4.05,111.18,3.77,0.33,10.17,472077.0,1.46,40.15,28.73
1052915,219.0,3.0,7.5,3.0,0.24,1.9,1055.01,1.96,6.0,27.0
1052913,676.25,3.25,24.25,3.25,0.26,2.62,58250.79,1.67,16.4,33.8
1196361,2010.33,2.33,110.0,4.0,0.09,2.69,179243.1,1.25,8.6,31.8
1052910,239.25,2.5,8.5,1.25,0.66,2.24,47749.11,1.96,11.0,40.0
1296625,8008.5,4.5,249.25,5.5,0.51,27.33,8298635.55,1.61,267.4,120.8
1250828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159899,4604.0,4.0,251.0,5.0,0.1,9.08,255548.1,1.83,48.0,64.0
1270323,1017.67,3.17,42.5,3.17,0.13,1.66,133916.95,1.64,6.0,27.67
1270320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111228,484.0,2.0,35.0,2.0,0.25,4.13,5985.05,1.88,12.0,9.0
1111227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111224,204.0,3.0,13.0,4.0,0.07,1.34,0.0,0.95,0.0,5.0
1111222,2694.67,4.0,96.0,5.33,0.26,3.7,285837.68,1.88,23.0,68.33
1233178,2705.67,3.33,187.33,3.67,0.21,15.8,144084.33,0.96,39.43,29.57
1233179,8509.0,9.0,204.0,7.0,0.26,2.4,15379.83,1.69,8.0,50.0
1251473,91.0,2.67,4.0,1.0,1.15,1.67,4801.3,1.66,2.67,20.0
1283151,799.0,3.0,38.0,5.0,0.24,1.23,313.02,1.04,1.5,13.0
1233171,2018.0,4.0,76.0,6.0,0.09,1.35,1077.8,1.69,3.0,47.0
1233176,6919.33,3.0,1352.67,3.67,0.14,6.99,197890.75,1.69,40.0,54.67
1208656,3549.0,3.0,203.0,5.0,0.14,8.41,581316.57,1.77,62.0,64.0
1233175,2370.0,2.0,179.0,3.0,0.16,8.94,22389.09,1.69,44.0,45.0
1247359,815.0,1.5,36.5,2.0,0.84,69.58,502728.14,1.66,452.0,21.0
1208940,375.5,2.0,26.5,2.0,0.32,1.36,5181.78,0.79,0.5,7.5
1208945,1406.0,2.0,62.5,3.0,0.13,51.74,2117889.83,1.77,183.5,38.0
1208944,1655.62,2.62,56.05,2.7,0.43,67.34,2790899.15,1.2,32.47,27.95
1117681,776.0,1.0,110.0,1.0,0.03,2.4,3169.95,1.88,7.0,28.0
1208946,1416.0,6.0,47.0,5.0,0.3,1.32,174.73,1.69,2.0,46.0
1114336,1627.0,4.0,56.0,4.0,0.19,1.5,14799.01,1.88,4.0,53.0
1114333,5624.0,4.0,218.0,5.0,0.12,1.33,0.0,1.84,1.0,111.0
1203574,398.0,5.0,13.0,3.0,0.12,1.75,1943.32,1.12,6.0,4.0
1203577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275853,1939.5,9.0,35.0,4.0,0.08,1.23,184.59,1.03,1.0,13.5
1242456,424.33,2.33,12.67,1.67,0.54,1.59,520.41,1.04,3.17,6.0
1242450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242452,1480.0,4.0,53.0,6.0,0.13,2.2,43805.04,1.69,21.0,49.0
1062617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074842,527.2,2.0,25.2,1.6,0.18,4.91,46954.39,1.91,17.0,13.4
1062612,2770.0,4.0,127.0,6.0,0.24,2.19,54148.38,1.92,8.0,20.0
1062611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212149,2043.0,1.5,107.5,2.75,0.22,1.36,148410.38,1.33,2.0,48.67
1068477,280.5,2.0,14.0,1.0,0.08,1.64,203.59,1.91,8.0,19.0
1245868,2064.0,2.0,106.0,5.0,0.16,1.21,0.0,1.66,0.0,24.0
1245866,952.0,5.0,27.0,5.0,0.24,1.28,67411.45,1.66,2.0,26.0
1245861,6697.0,0.0,0.0,0.0,0.06,1.55,2736.09,1.66,1.0,41.0
1245860,2001.14,2.29,79.86,2.43,0.3,8.7,294202.01,1.65,28.5,48.13
1245862,1924.0,5.0,46.0,5.0,0.44,1.63,589.02,1.66,3.0,36.0
1277670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248154,1726.5,3.5,53.5,5.5,0.15,2.09,2869616.75,1.65,6.0,56.0
1124947,2695.0,3.0,121.0,5.0,0.18,12.98,19688.65,1.87,43.0,47.0
1121713,1547.0,2.0,110.0,3.0,0.14,1.63,111821.79,1.18,4.0,21.0
1192032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237210,222.14,2.14,7.71,2.29,0.19,1.73,929047.39,1.42,4.0,18.89
1192036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183813,296.5,1.5,27.5,1.5,0.05,1.46,223.44,1.77,3.5,26.0
1197201,1388.0,3.0,183.33,3.67,0.22,4.9,443992.3,1.48,30.56,29.11
1254861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208234,315.0,3.0,19.0,4.0,0.08,1.74,3048.36,1.77,3.5,11.0
1123628,1965.0,2.0,98.0,4.0,0.24,1.31,0.0,1.79,0.0,50.0
1131948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200004,2772.0,2.0,138.0,4.0,0.06,3.38,744610.54,1.76,15.0,50.0
1095276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244116,5850.67,5.33,254.67,3.67,0.49,22.21,1404511.63,1.66,188.67,81.0
1244117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209724,946.0,2.0,68.0,3.0,0.1,1.49,27074.18,1.77,4.0,36.0
1209725,5440.0,7.0,110.0,6.0,0.24,5.23,87155.04,1.77,40.0,80.0
1244118,307.0,2.0,14.0,2.0,0.41,1.5,4661.42,1.66,5.0,22.0
1271536,1859.0,5.0,45.0,5.0,0.1,1.21,15554.63,1.64,2.0,40.0
1093766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245241,272.15,1.85,12.69,1.08,0.26,4.73,27884.9,1.48,4.65,9.94
1276071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245242,836.0,2.0,57.33,2.33,0.14,13.3,15119.43,1.66,54.33,15.67
1245245,13424.0,4.0,588.0,6.0,0.13,10.61,3118220.8,1.66,53.0,183.0
1245246,3912.0,7.0,100.0,6.0,0.27,1.31,4228.97,1.66,2.0,70.0
1245249,1917.0,4.0,92.0,4.0,0.13,1.51,51804.1,1.66,5.0,25.0
1276079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273009,369.67,2.33,23.67,2.0,0.12,2.0,9205.61,1.04,10.0,7.0
1069704,1959.0,4.0,63.0,5.0,0.03,1.9,11567.83,1.21,2.0,19.5
1069700,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.5,0.0,0.0
1149971,671.76,2.24,40.47,2.29,0.17,2.53,53941.71,1.35,5.68,13.21
1227908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227906,8194.0,4.0,335.0,6.0,0.14,58.2,13544836.39,1.69,530.0,171.0
1230882,3167.0,3.0,112.0,4.0,0.2,6.13,235450.95,1.74,33.5,44.0
1170988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170987,617.75,1.67,24.33,1.25,0.24,3.45,69203.46,1.72,13.84,10.68
1170983,429.0,11.0,13.0,3.0,0.24,1.31,0.0,1.79,0.0,6.0
1199121,2758.33,3.0,98.67,3.0,0.45,31.44,1949059.08,1.25,75.3,27.0
1240749,181.5,1.0,7.0,1.0,0.33,1.33,166.07,1.05,2.0,6.25
1214924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125709,109.5,1.5,10.0,1.0,0.21,1.37,0.0,0.95,0.33,3.67
1165321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043859,1450.6,3.0,62.6,3.6,0.62,1.58,55886.22,1.29,3.11,21.22
1043853,4614.0,3.5,189.0,6.5,0.12,15.91,1071544.71,1.96,22.0,75.5
1270664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256502,139.0,2.0,7.0,1.0,0.1,1.54,107.01,1.65,2.5,7.0
1256503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224280,5115.4,2.2,324.4,2.4,0.17,29.41,1646775.62,1.17,104.89,35.89
1171586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272757,1349.0,3.5,44.0,4.0,0.29,1.46,2547.0,1.64,3.5,31.0
1171583,649.0,2.0,57.0,3.0,0.1,1.82,15934.87,1.79,8.0,26.0
1224289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173983,1906.8,2.0,31.4,2.2,0.05,1.54,26324.39,1.3,3.06,11.81
1073912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073910,3728.5,1.5,328.5,3.5,0.16,5.85,96257.95,1.88,12.5,26.0
1073911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073919,4149.0,4.5,102.0,3.0,0.4,3.85,62688.07,1.88,15.0,47.0
1128255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225882,399.0,4.0,21.0,4.0,0.1,1.49,319.22,1.74,6.0,23.0
1138157,546.33,2.67,22.0,1.67,0.21,1.7,37.1,0.85,1.27,6.0
1172584,1475.0,3.0,114.0,4.0,0.12,1.36,81692.18,1.79,2.0,44.0
1072062,833.0,5.0,24.0,3.0,0.09,1.53,591.95,1.21,1.5,7.5
1173678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136467,60.0,1.0,4.0,0.5,0.34,1.49,125.54,1.84,3.5,17.5
1139683,1924.0,3.5,102.5,3.5,0.3,24.67,73405.92,1.87,78.0,45.5
1221418,1917.0,4.0,92.0,4.0,0.13,1.54,51243.9,1.69,5.0,25.0
1176001,396.0,2.0,39.0,2.0,0.06,1.62,968.93,1.79,4.0,12.0
1176004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218955,1174.5,0.83,39.17,0.33,0.13,14.92,1.32,1.65,18.83,7.0
1077742,1679.8,3.7,65.3,3.8,0.17,2.26,13826.61,1.76,5.36,21.27
1077740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077745,731.0,3.0,29.0,5.0,0.26,1.65,38650.08,1.92,7.0,47.0
1263188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144331,2656.75,2.92,166.33,3.83,0.17,19.45,837670.76,1.34,71.16,33.47
1274690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138489,4507.67,1.33,320.67,2.67,0.32,44.38,3194344.76,1.3,187.6,50.2
1048164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136799,1076.0,2.0,151.0,3.0,0.06,3.17,19374.26,1.84,17.0,21.0
1144334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279524,348.0,1.5,23.5,1.5,0.12,1.3,0.0,1.04,1.5,4.5
1274340,774.77,2.85,28.62,2.85,0.36,1.84,1114589.09,1.43,7.18,20.12
1234768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1259802,3373.0,1.0,352.0,3.0,0.31,18.12,105882.8,1.65,112.0,49.0
1233434,2952.0,6.0,74.0,6.0,0.29,1.63,21537.29,1.07,4.0,27.0
1259809,934.0,6.0,18.0,4.0,0.14,3.66,464443.87,1.04,30.0,24.5
1141728,1003.0,3.0,336.5,2.5,0.39,6.62,60055.01,1.84,46.0,21.5
1144535,1944.0,3.0,83.0,4.0,0.35,1.46,0.0,1.84,1.0,9.0
1144534,5519.0,4.0,160.0,5.0,0.32,5.56,235501.26,1.76,28.0,73.0
1149118,829.25,1.25,15.0,1.75,1.03,5.21,5003.56,1.84,28.4,10.0
1149119,6042.2,5.6,155.8,3.8,0.16,7.57,406057.39,1.83,21.0,68.14
1222145,331.0,2.0,13.0,2.0,0.45,7.38,57086.3,1.74,81.0,24.0
1222149,1119.0,2.5,34.0,3.0,0.65,2.21,105932.19,1.1,12.0,23.0
1147686,2284.33,4.33,87.33,4.67,0.21,15.97,118043.89,1.16,49.17,30.5
1149115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139357,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.48,0.0,0.0
1139351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134102,969.0,5.0,33.0,5.0,0.17,4.09,27770.83,1.87,6.0,3.5
1045722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179111,376.43,2.29,17.14,2.14,0.49,1.85,9683.67,1.09,4.8,15.6
1122547,405.0,3.0,26.0,2.0,0.16,1.58,38265.52,1.87,4.0,20.0
1219339,1373.81,3.63,96.94,3.75,0.26,3.24,467381.0,1.46,9.0,20.5
1176918,0.0,0.0,0.0,0.0,0.0,1.43,37830.37,1.79,3.0,31.0
1219330,480.13,1.88,23.56,2.13,0.29,6.04,584813.82,1.68,29.84,21.26
1288327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255008,2746.75,3.31,297.63,3.0,0.24,6.1,242107.15,1.44,23.42,30.92
1255009,1269.88,2.25,70.38,2.88,0.46,7.25,173045.99,1.65,41.89,51.22
1186657,247.0,3.0,13.0,2.0,0.13,1.44,286.85,1.77,2.0,20.0
1043075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255006,8820.0,4.0,292.0,7.0,0.17,36.51,5788090.61,1.65,198.0,141.0
1186650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107351,89.0,2.0,10.0,2.0,0.09,1.64,1338.03,1.42,1.33,8.33
1075249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075247,123.0,1.0,3.0,1.0,1.36,2.58,3395.68,1.92,18.0,11.0
1268773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233234,1380.4,3.2,73.2,3.2,0.19,1.68,3612.11,1.74,2.5,34.83
1233237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264323,13530.0,4.0,588.0,7.0,0.14,2.92,1650260.73,1.65,23.0,182.0
1181920,2730.0,3.0,101.0,4.5,0.39,1.46,156372.81,1.77,4.0,108.0
1267663,1557.0,2.0,99.0,4.0,0.11,2.98,35475.47,1.64,10.0,55.0
1260944,416.0,4.0,306.33,1.67,0.12,6.63,52904.65,1.16,31.4,6.8
1295390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148641,353.0,2.0,15.0,3.0,0.24,1.44,294.61,1.83,2.0,24.0
1148640,2744.0,3.0,143.0,5.0,0.18,1.79,260971.46,1.16,6.0,25.0
1148649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245756,640.67,5.0,14.0,3.67,0.26,1.72,1928.94,1.34,6.0,10.5
1146979,1591.0,2.0,70.0,3.0,0.15,5.74,213391.18,1.84,8.0,60.0
1154366,4966.0,5.33,168.0,4.67,0.15,1.89,71682.19,1.49,5.75,39.25
1214315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214316,1779.5,2.5,126.0,4.5,0.22,1.59,45923.24,1.77,5.5,58.5
1114792,2422.75,4.75,93.88,4.5,0.45,37.11,866634.08,1.88,44.13,44.88
1211141,547.75,2.83,18.29,2.04,0.81,11.62,21281.58,1.75,20.77,11.72
1211140,1896.0,4.0,75.67,4.0,0.27,22.09,169676.2,1.12,61.83,30.33
1202952,244.0,3.0,15.0,4.0,0.13,1.36,6.66,1.76,2.0,22.0
1101635,1292.8,2.4,144.8,2.0,0.34,9.44,502914.78,1.88,66.57,47.29
1217665,1394.88,1.96,58.72,2.18,0.28,55.06,2356095.12,1.55,37.31,35.95
1101637,2870.4,1.6,650.0,1.4,0.06,3.53,38501.4,1.5,11.71,20.29
1101636,443.33,1.56,26.78,1.56,0.32,1.73,50200.3,1.43,4.13,16.73
1217662,3611.79,2.79,169.71,3.83,0.49,13.57,1497056.03,1.77,85.79,86.96
1217663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265748,2196.0,4.0,111.0,2.5,0.15,14.05,537885.23,1.65,46.67,51.67
1258440,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.44,0.0,0.0
1258443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185351,181.0,4.0,6.0,4.0,0.2,3.73,196884.95,1.76,27.0,19.0
1265744,288.0,4.0,10.0,4.0,0.16,1.61,13115.83,1.23,9.0,12.0
1138979,1587.0,5.0,68.0,6.0,0.17,1.37,972.0,1.16,1.0,24.0
1138976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1254755,2290.99,4.06,88.13,4.09,0.19,34.44,2548150.28,1.55,45.27,40.86
1104282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229944,1361.6,5.8,46.0,3.2,0.1,8.56,709378.35,1.69,38.29,55.14
1229946,2154.25,3.75,137.0,3.5,0.09,13.85,1416380.82,1.19,46.63,22.13
1070038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074594,871.4,2.8,32.6,3.4,0.39,2.9,120431.38,1.92,23.0,56.0
1191158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061483,1046.0,5.0,31.5,2.5,0.17,1.63,1153.84,1.94,4.0,34.5
1210366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059389,1815.5,2.0,93.5,3.0,1.4,4.2,181234.38,1.92,31.33,40.33
